index,value_mv
1666,204798.963356
1667,204798.971605
1668,204798.979092
1669,204798.975229
1670,204798.970175
1671,204798.968983
1672,204798.972797
1673,204798.973036
1674,204798.974228
1675,204798.976421
1676,204798.978186
1677,204798.981619
1678,204798.985910
1679,204798.983431
1680,204798.978996
1681,204798.976040
1682,204798.981142
1683,204798.981142
1684,204798.982477
1685,204798.985433
1686,204798.986912
1687,204798.989773
1688,204798.994875
1689,204798.991871
1690,204798.986626
1691,204798.984194
1692,204798.982811
1693,204798.985481
1694,204798.990345
1695,204798.991680
1696,204798.993158
1697,204798.997593
1698,204799.001884
1699,204798.998690
1700,204798.994732
1701,204798.991680
1702,204798.989630
1703,204798.988438
1704,204798.988294
1705,204798.986196
1706,204798.985910
1707,204798.988962
1708,204798.992967
1709,204798.990440
1710,204798.981380
1711,204798.975134
1712,204798.974132
1713,204798.972273
1714,204798.972893
1715,204798.969602
1716,204798.969841
1717,204798.973989
1718,204798.978424
1719,204798.975134
1720,204798.965406
1721,204798.958969
1722,204798.958206
1723,204798.956585
1724,204798.956966
1725,204798.959207
1726,204798.961782
1727,204798.966694
1728,204798.970652
1729,204798.966455
1730,204798.963117
1731,204798.960209
1732,204798.958826
1733,204798.956442
1734,204798.958158
1735,204798.960304
1736,204798.963308
1737,204798.965835
1738,204798.971224
1739,204798.968696
1740,204798.963451
1741,204798.960018
1742,204798.958731
1743,204798.952150
1744,204798.950243
1745,204798.950863
1746,204798.954105
1747,204798.961973
1748,204798.970127
1749,204798.968506
1750,204798.971987
1751,204798.981047
1752,204798.987770
1753,204798.993254
1754,204799.011040
1755,204799.033928
1756,204799.056005
1757,204799.079466
1758,204799.103355
1759,204799.128342
1760,204799.150658
1761,204799.175787
1762,204799.201631
1763,204799.218559
1764,204799.231863
1765,204799.238634
1766,204799.239731
1767,204799.234486
1768,204799.215126
1769,204799.184465
1770,204799.147415
1771,204799.104404
1772,204799.064445
1773,204799.022055
1774,204798.984384
1775,204798.950958
1776,204798.921490
1777,204798.894214
1778,204798.875856
1779,204798.857689
1780,204798.840570
1781,204798.833179
1782,204798.832702
1783,204798.835134
1784,204798.844719
1785,204798.857546
1786,204798.875809
1787,204798.890972
1788,204798.905992
1789,204798.915958
1790,204798.919773
1791,204798.928070
1792,204798.935461
1793,204798.936653
1794,204798.942327
1795,204798.948955
1796,204798.954534
1797,204798.958397
1798,204798.962402
1799,204798.959541
1800,204798.954296
1801,204798.955393
1802,204798.957920
1803,204798.956919
1804,204798.958063
1805,204798.960400
1806,204798.963165
1807,204798.965073
1808,204798.969602
1809,204798.971224
1810,204798.971319
1811,204798.968792
1812,204798.966598
1813,204798.963690
1814,204798.964357
1815,204798.971367
1816,204798.978376
1817,204798.981237
1818,204798.986530
1819,204798.983717
1820,204798.978090
1821,204798.975515
1822,204798.975134
1823,204798.973656
1824,204798.975134
1825,204798.977423
1826,204798.979950
1827,204798.986721
1828,204798.994875
1829,204798.992967
1830,204798.987818
1831,204798.985100
1832,204798.983526
1833,204798.980760
1834,204798.982143
1835,204798.984718
1836,204798.986721
1837,204798.990059
1838,204798.994112
1839,204798.991871
1840,204798.987102
1841,204798.986864
1842,204798.990393
1843,204798.984861
1844,204798.982191
1845,204798.984146
1846,204798.990774
1847,204798.997831
1848,204799.002409
1849,204799.001408
1850,204798.995924
1851,204798.992443
1852,204798.995352
1853,204798.996067
1854,204798.997354
1855,204798.999739
1856,204799.001503
1857,204799.005031
1858,204799.013805
1859,204799.014759
1860,204799.011040
1861,204799.008846
1862,204799.007988
1863,204799.006176
1864,204799.006653
1865,204799.011993
1866,204799.017811
1867,204799.021625
1868,204799.026155
1869,204799.023771
1870,204799.018001
1871,204799.016189
1872,204799.014568
1873,204799.012184
1874,204799.013662
1875,204799.018001
1876,204799.018574
1877,204799.021292
1878,204799.026966
1879,204799.023437
1880,204799.018288
1881,204799.015903
1882,204799.014616
1883,204799.012136
1884,204799.013328
1885,204799.015760
1886,204799.018001
1887,204799.021149
1888,204799.024916
1889,204799.023008
1890,204799.018144
1891,204799.015951
1892,204799.011660
1893,204799.000835
1894,204798.998403
1895,204799.000788
1896,204799.002266
1897,204799.005365
1898,204799.006748
1899,204798.999262
1900,204798.993492
1901,204798.992348
1902,204798.992491
1903,204798.986482
1904,204798.982000
1905,204798.984337
1906,204798.986864
1907,204798.987293
1908,204798.987818
1909,204798.984575
1910,204798.979139
1911,204798.974228
1912,204798.967552
1913,204798.961973
1914,204798.958206
1915,204798.960876
1916,204798.964119
1917,204798.966026
1918,204798.970556
1919,204798.968792
1920,204798.963308
1921,204798.959970
1922,204798.959827
1923,204798.957157
1924,204798.956966
1925,204798.959541
1926,204798.962307
1927,204798.967266
1928,204798.970795
1929,204798.968172
1930,204798.963880
1931,204798.960972
1932,204798.959350
1933,204798.958015
1934,204798.960066
1935,204798.960495
1936,204798.962164
1937,204798.966026
1938,204798.969459
1939,204798.968124
1940,204798.963976
1941,204798.960018
1942,204798.958254
1943,204798.955774
1944,204798.957300
1945,204798.959827
1946,204798.962784
1947,204798.966217
1948,204798.971271
1949,204798.968220
1950,204798.962164
1951,204798.959637
1952,204798.959494
1953,204798.958397
1954,204798.958397
1955,204798.960924
1956,204798.963022
1957,204798.964977
1958,204798.969602
1959,204798.968029
1960,204798.963404
1961,204798.960447
1962,204798.958588
1963,204798.955393
1964,204798.957586
1965,204798.963165
1966,204798.964310
1967,204798.966503
1968,204798.969698
1969,204798.967886
1970,204798.963165
1971,204798.962259
1972,204798.960066
1973,204798.956919
1974,204798.958731
1975,204798.962068
1976,204798.963165
1977,204798.965359
1978,204798.971033
1979,204798.968267
1980,204798.963165
1981,204798.960066
1982,204798.959350
1983,204798.955488
1984,204798.957729
1985,204798.961210
1986,204798.962068
1987,204798.964691
1988,204798.969364
1989,204798.968696
1990,204798.963880
1991,204798.959827
1992,204798.958826
1993,204798.957157
1994,204798.957920
1995,204798.961973
1996,204798.963213
1997,204798.965740
1998,204798.971081
1999,204798.968696
2000,204798.962736
2001,204798.960543
2002,204798.958969
2003,204798.956919
2004,204798.958206
2005,204798.960590
2006,204798.961449
2007,204798.966122
2008,204798.970985
2009,204798.968172
2010,204798.962736
2011,204798.960829
2012,204798.958444
2013,204798.956585
2014,204798.958063
2015,204798.960495
2016,204798.962450
2017,204798.966026
2018,204798.969698
2019,204798.967457
2020,204798.963356
2021,204798.959684
2022,204798.957682
2023,204798.956442
2024,204798.957538
2025,204798.961639
2026,204798.962164
2027,204798.964691
2028,204798.969602
2029,204798.966789
2030,204798.961067
2031,204798.959207
2032,204798.958778
2033,204798.957634
2034,204798.958492
2035,204798.961067
2036,204798.962211
2037,204798.964929
2038,204798.969698
2039,204798.967552
2040,204798.961687
2041,204798.960066
2042,204798.958731
2043,204798.956632
2044,204798.957348
2045,204798.960590
2046,204798.963070
2047,204798.965788
2048,204798.970890
2049,204798.968887
2050,204798.963117
2051,204798.960590
2052,204798.958731
2053,204798.956108
2054,204798.957062
2055,204798.959827
2056,204798.960972
2057,204798.964834
2058,204798.969555
2059,204798.967314
2060,204798.962879
2061,204798.958874
2062,204798.956489
2063,204798.955870
2064,204798.957109
2065,204798.960304
2066,204798.961115
2067,204798.965502
2068,204798.970365
2069,204798.968124
2070,204798.963261
2071,204798.960733
2072,204798.959350
2073,204798.956585
2074,204798.956919
2075,204798.959923
2076,204798.962116
2077,204798.965025
2078,204798.969364
2079,204798.967028
2080,204798.961449
2081,204798.960018
2082,204798.959684
2083,204798.957682
2084,204798.957872
2085,204798.960018
2086,204798.961973
2087,204798.965263
2088,204798.968983
2089,204798.967123
2090,204798.963404
2091,204798.959827
2092,204798.958397
2093,204798.956203
2094,204798.957157
2095,204798.959541
2096,204798.960018
2097,204798.964929
2098,204798.970652
2099,204798.968983
2100,204798.963308
2101,204798.959398
2102,204798.958349
2103,204798.956680
2104,204798.957729
2105,204798.960066
2106,204798.962116
2107,204798.965311
2108,204798.969936
2109,204798.968172
2110,204798.962402
2111,204798.958969
2112,204798.959064
2113,204798.957157
2114,204798.957062
2115,204798.959064
2116,204798.962259
2117,204798.965549
2118,204798.969841
2119,204798.967504
2120,204798.963547
2121,204798.959827
2122,204798.957634
2123,204798.955297
2124,204798.956346
2125,204798.960924
2126,204798.961878
2127,204798.964453
2128,204798.968935
2129,204798.967647
2130,204798.962641
2131,204798.960161
2132,204798.958492
2133,204798.956632
2134,204798.957825
2135,204798.961019
2136,204798.962593
2137,204798.965073
2138,204798.969316
2139,204798.968029
2140,204798.962736
2141,204798.960161
2142,204798.958444
2143,204798.956346
2144,204798.957252
2145,204798.960161
2146,204798.962641
2147,204798.965263
2148,204798.969412
2149,204798.967886
2150,204798.963642
2151,204798.960781
2152,204798.959112
2153,204798.957634
2154,204798.958731
2155,204798.961353
2156,204798.961592
2157,204798.965311
2158,204798.970032
2159,204798.967886
2160,204798.963976
2161,204798.961258
2162,204798.958969
2163,204798.957348
2164,204798.958397
2165,204798.961687
2166,204798.963737
2167,204798.966932
2168,204798.975992
2169,204798.975658
2170,204798.970461
2171,204798.968172
2172,204798.968029
2173,204798.971510
2174,204798.973179
2175,204798.976135
2176,204798.977470
2177,204798.980570
2178,204798.986149
2179,204798.983383
2180,204798.978472
2181,204798.975658
2182,204798.976230
2183,204798.979092
2184,204798.981380
2185,204798.984527
2186,204798.985672
2187,204798.988914
2188,204798.993349
2189,204798.990822
2190,204798.986769
2191,204798.984337
2192,204798.982429
2193,204798.981809
2194,204798.987818
2195,204798.992109
2196,204798.993206
2197,204798.996734
2198,204799.001360
2199,204798.999739
2200,204798.993873
2201,204798.992205
2202,204798.989868
2203,204798.989057
2204,204798.989487
2205,204798.990583
2206,204798.987484
2207,204798.989820
2208,204798.994017
2209,204798.992157
2210,204798.985815
2211,204798.978186
2212,204798.975086
2213,204798.972702
2214,204798.972654
2215,204798.975420
2216,204798.971987
2217,204798.973513
2218,204798.978472
2219,204798.976278
2220,204798.970318
2221,204798.962545
2222,204798.958015
2223,204798.956346
2224,204798.956489
2225,204798.961115
2226,204798.963737
2227,204798.966360
2228,204798.970556
2229,204798.968172
2230,204798.962116
2231,204798.960256
2232,204798.958635
2233,204798.956489
2234,204798.958254
2235,204798.960352
2236,204798.962402
2237,204798.966551
2238,204798.970795
2239,204798.969412
2240,204798.962927
2241,204798.959541
2242,204798.958063
2243,204798.955250
2244,204798.952293
2245,204798.953152
2246,204798.954582
2247,204798.958206
2248,204798.968363
2249,204798.968601
2250,204798.963833
2251,204798.971271
2252,204798.980713
2253,204798.986769
2254,204798.995924
2255,204799.016523
2256,204799.037981
2257,204799.061870
2258,204799.084759
2259,204799.104166
2260,204799.127912
2261,204799.152899
2262,204799.179983
2263,204799.203110
2264,204799.221325
2265,204799.233961
2266,204799.238157
2267,204799.242878
2268,204799.235630
2269,204799.206543
2270,204799.173403
2271,204799.137401
2272,204799.096870
2273,204799.055862
2274,204799.017048
2275,204798.981714
2276,204798.948860
2277,204798.919582
2278,204798.892975
2279,204798.870039
2280,204798.849678
2281,204798.836279
2282,204798.831415
2283,204798.832369
2284,204798.837185
2285,204798.847580
2286,204798.861980
2287,204798.880625
2288,204798.897314
2289,204798.907566
2290,204798.913097
2291,204798.918629
2292,204798.928833
2293,204798.934221
2294,204798.938370
2295,204798.944521
2296,204798.951244
2297,204798.958540
2298,204798.961639
2299,204798.959684
2300,204798.955059
2301,204798.951912
2302,204798.954964
2303,204798.957062
2304,204798.957968
2305,204798.960495
2306,204798.961353
2307,204798.964882
2308,204798.970270
2309,204798.968363
2310,204798.966694
2311,204798.966598
2312,204798.965549
2313,204798.963737
2314,204798.965025
2315,204798.968649
2316,204798.974132
2317,204798.979950
2318,204798.984766
2319,204798.982668
2320,204798.977661
2321,204798.976230
2322,204798.974562
2323,204798.971605
2324,204798.972702
2325,204798.974800
2326,204798.977327
2327,204798.982715
2328,204798.990297
2329,204798.991346
2330,204798.987055
2331,204798.984241
2332,204798.982191
2333,204798.980570
2334,204798.981619
2335,204798.983669
2336,204798.984861
2337,204798.989153
2338,204798.994064
2339,204798.991442
2340,204798.985577
2341,204798.983574
2342,204798.986149
2343,204798.987484
2344,204798.984146
2345,204798.983621
2346,204798.986721
2347,204798.993635
2348,204799.001503
2349,204799.000835
2350,204798.994636
2351,204798.991823
2352,204798.991918
2353,204798.993063
2354,204798.997211
2355,204798.999119
2356,204799.000549
2357,204799.004078
2358,204799.009561
2359,204799.011755
2360,204799.009180
2361,204799.007416
2362,204799.006128
2363,204799.004841
2364,204799.005842
2365,204799.006986
2366,204799.012947
2367,204799.020767
2368,204799.026251
2369,204799.023676
2370,204799.018717
2371,204799.016762
2372,204799.015093
2373,204799.012709
2374,204799.012804
2375,204799.016189
2376,204799.017858
2377,204799.020243
2378,204799.025392
2379,204799.023342
2380,204799.018907
2381,204799.016523
2382,204799.014139
2383,204799.012327
2384,204799.012041
2385,204799.014759
2386,204799.017382
2387,204799.022150
2388,204799.025965
2389,204799.024200
2390,204799.018192
2391,204799.015713
2392,204799.013948
2393,204799.007988
2394,204799.001408
2395,204798.999357
2396,204799.001026
2397,204799.005461
2398,204799.009609
2399,204799.003696
2400,204798.994350
2401,204798.991156
2402,204798.990106
2403,204798.989105
2404,204798.985433
2405,204798.985052
2406,204798.986530
2407,204798.989153
2408,204798.989391
2409,204798.982715
2410,204798.977947
2411,204798.974609
2412,204798.970938
2413,204798.965025
2414,204798.961353
2415,204798.961115
2416,204798.962402
2417,204798.965263
2418,204798.969650
2419,204798.968124
2420,204798.963642
2421,204798.959589
2422,204798.958015
2423,204798.957109
2424,204798.957205
2425,204798.959398
2426,204798.961735
